Date,Person_ID,Age,Gender,City,Temperature_C,Activity_Level,Water_Consumed_Liters,Activity_Code
2025-02-21,P1512,49,Female,Islamabad,13.8,Medium,2.9211623773072217,1.0
2025-02-22,P1513,32,Male,Islamabad,17.5,Low,2.562840678181833,0.0
2025-02-23,P1514,56,Female,Karachi,32.3,High,4.194903412462002,2.0
2025-02-24,P1515,39,Male,Islamabad,24.3,Medium,2.758766717191349,1.0
2025-02-25,P1516,22,Female,Lahore,10.8,Low,2.089166282409089,0.0
2025-02-26,P1517,22,Male,Islamabad,19.1,Medium,2.449571392508266,1.0
2025-02-27,P1518,34,Female,Karachi,20.8,Medium,2.978350455910797,1.0
2025-02-28,P1519,21,Male,Lahore,19.4,Medium,2.962298099968123,1.0
2025-03-01,P1520,56,Female,Peshawar,33.7,Medium,3.868162627400327,1.0
2025-03-02,P1521,23,Female,Quetta,19.2,Medium,3.3888165498316334,
2025-03-03,P1522,39,Male,Lahore,12.4,High,2.9061616715290377,2.0
2025-03-04,P1523,36,Female,Islamabad,43.8,Low,3.6658944880871744,0.0
2025-03-05,P1524,52,Male,Quetta,11.6,High,3.128393229046851,2.0
2025-03-06,P1525,41,Female,Quetta,20.8,High,3.6101258580118927,2.0
2025-03-07,P1526,37,Male,Islamabad,18.0,High,3.30833295927024,2.0
2025-03-08,P1527,19,Male,Quetta,13.4,High,3.279866154597721,2.0
2025-03-09,P1528,19,Male,Quetta,12.9,Low,1.8399605922148752,0.0
2025-03-10,P1529,33,Female,Lahore,25.3,Medium,3.1618908831604737,1.0
2025-03-11,P1530,26,Male,Lahore,18.3,Low,2.3569439438725497,0.0
2025-03-12,P1531,34,Female,Quetta,20.0,Medium,3.1667499969431487,1.0
2025-03-13,P1532,38,Male,Peshawar,28.2,Medium,3.2919367929005663,1.0
2025-03-14,P1533,29,Male,Lahore,34.7,Medium,3.713708235285378,1.0
2025-03-15,P1534,49,Male,Quetta,39.8,Medium,3.6303080736014017,1.0
2025-03-16,P1535,28,Male,Peshawar,41.1,Medium,3.3888165498316334,
2025-03-17,P1536,57,Male,Islamabad,27.6,High,3.6992493652646896,2.0
2025-03-18,P1537,19,Female,Lahore,16.8,High,3.343760423731615,2.0
2025-03-19,P1538,23,Male,Peshawar,13.6,Low,2.180333803973617,0.0
2025-03-20,P1539,29,Male,Peshawar,24.6,Medium,3.1694421739961136,1.0
2025-03-21,P1540,25,Male,Lahore,26.8,Low,2.807322411407498,0.0
2025-03-22,P1541,30,Female,Quetta,42.6,Medium,4.006619962829155,1.0
2025-03-23,P1542,40,Female,Lahore,30.6,Medium,3.4307545015970065,1.0
2025-03-24,P1543,34,Male,Lahore,34.9,Low,3.02077321558215,0.0
2025-03-25,P1544,34,Male,Karachi,34.1,Low,3.3078620012603577,0.0
2025-03-26,P1545,60,Female,Peshawar,33.2,Low,3.4057614314911704,0.0
2025-03-27,P1546,55,Female,Karachi,29.0,High,3.91148544074164,2.0
2025-03-28,P1547,49,Female,Islamabad,19.4,Medium,2.788834223213104,1.0
2025-03-29,P1548,51,Female,Karachi,29.0,Medium,3.3339537650900226,1.0
2025-03-30,P1549,45,Female,Karachi,26.4,High,3.597254630316038,2.0
2025-03-31,P1550,29,Male,Peshawar,44.0,Low,3.458347007452349,0.0
2025-04-01,P1551,39,Female,Quetta,26.7,Medium,3.2871624992830157,1.0
2025-04-02,P1552,29,Male,Peshawar,10.9,High,2.6806850186503457,2.0
2025-04-03,P1553,25,Female,Karachi,39.4,Medium,4.001679505716142,1.0
2025-04-04,P1554,43,Male,Karachi,21.5,Low,2.417733433404302,0.0
2025-04-05,P1555,55,Female,Karachi,14.9,Medium,3.006076589929493,1.0
2025-04-06,P1556,31,Female,Peshawar,12.1,Medium,2.820823868072585,1.0
2025-04-07,P1557,49,Male,Lahore,22.0,High,3.7913298323401663,2.0
2025-04-08,P1558,28,Male,Karachi,16.9,Medium,2.9303117914205186,1.0
2025-04-09,P1559,43,Male,Islamabad,26.5,Low,3.047804217003053,0.0
2025-04-10,P1560,47,Female,Karachi,37.3,Medium,3.633413441565914,1.0
2025-04-11,P1561,55,Female,Quetta,24.3,Low,2.5208090329909445,0.0
2025-04-12,P1562,36,Female,Peshawar,38.2,Medium,3.5680954880806457,1.0
2025-04-13,P1563,32,Female,Karachi,32.5,High,4.166217080483776,2.0
2025-04-14,P1564,40,Male,Quetta,27.2,Low,3.1926215322370446,0.0
2025-04-15,P1565,34,Male,Islamabad,33.2,Low,3.053099998537784,0.0
2025-04-16,P1566,36,Female,Lahore,30.2,High,4.022238484849615,2.0
2025-04-17,P1567,33,Female,Lahore,28.1,High,3.9758069106245904,2.0
2025-04-18,P1568,50,Female,Quetta,25.0,Low,2.907980326959687,0.0
2025-04-19,P1569,26,Female,Karachi,32.6,Low,3.112128072991656,0.0
2025-04-20,P1570,35,Male,Peshawar,22.4,Low,2.5519247231906763,0.0
2025-04-21,P1571,53,Female,Lahore,44.0,Medium,3.3888165498316334,
2025-04-22,P1572,33,Male,Lahore,18.8,Medium,3.254720572052403,1.0
2025-04-23,P1573,23,Male,Peshawar,42.5,Medium,4.190306404008463,1.0
2025-04-24,P1574,23,Female,Peshawar,25.9,Medium,3.0223881885173585,1.0
2025-04-25,P1575,20,Female,Quetta,40.6,Low,3.537225894370516,0.0
2025-04-26,P1576,51,Female,Lahore,38.3,High,4.55370396314765,2.0
2025-04-27,P1577,52,Female,Quetta,30.9,Medium,3.24444471994039,1.0
2025-04-28,P1578,42,Female,Karachi,15.3,Medium,2.832206893415898,1.0
2025-04-29,P1579,39,Female,Peshawar,28.5,Medium,3.5539365760044164,1.0
2025-04-30,P1580,19,Male,Lahore,40.6,Medium,4.008479560520545,1.0
2025-05-01,P1581,31,Female,Karachi,34.7,High,3.936210240493689,2.0
2025-05-02,P1582,58,Female,Islamabad,36.4,High,4.343315086772,2.0
2025-05-03,P1583,39,Female,Quetta,38.6,Medium,4.008379209400547,1.0
2025-05-04,P1584,24,Male,Peshawar,32.2,Low,3.1502037942039967,0.0
2025-05-05,P1585,48,Male,Karachi,11.5,High,3.2081433904050733,2.0
2025-05-06,P1586,39,Female,Islamabad,24.3,Medium,3.0908971171219872,1.0
2025-05-07,P1587,22,Male,Peshawar,24.3,Medium,3.382677511424208,1.0
2025-05-08,P1588,32,Male,Karachi,24.4,Medium,3.4853212633642974,1.0
2025-05-09,P1589,33,Female,Islamabad,29.1,Medium,3.413718625885449,1.0
2025-05-10,P1590,58,Male,Karachi,11.3,Medium,2.9587935771572917,1.0
2025-05-11,P1591,31,Male,Quetta,16.8,High,3.210714364829034,2.0
2025-05-12,P1592,30,Female,Karachi,34.5,High,4.191822120320067,2.0
2025-05-13,P1593,35,Male,Peshawar,39.6,High,4.369317307053099,2.0
2025-05-14,P1594,48,Female,Lahore,41.1,Low,3.6905251981528657,0.0
2025-05-15,P1595,32,Female,Karachi,15.0,High,3.2753413591286304,2.0
2025-05-16,P1596,36,Female,Lahore,11.9,Low,2.7019307218643918,0.0
2025-05-17,P1597,48,Female,Islamabad,38.9,Medium,4.098350396453783,1.0
2025-05-18,P1598,50,Female,Islamabad,42.3,Low,3.6864942145915087,0.0
2025-05-19,P1599,25,Female,Islamabad,37.0,Medium,4.016381501357993,1.0
2025-05-20,P1600,53,Male,Quetta,43.8,Low,4.224333117236877,0.0
2025-05-21,P1601,53,Female,Karachi,35.9,Low,3.448834101617465,0.0
2025-05-22,P1602,47,Male,Peshawar,35.2,High,3.970636797357296,2.0
2025-05-23,P1603,41,Male,Karachi,36.4,High,4.360492498660315,2.0
2025-05-24,P1604,27,Female,Lahore,40.0,Low,3.464900786220162,0.0
2025-05-25,P1605,39,Male,Lahore,38.7,High,4.1417980984874685,2.0
2025-05-26,P1606,21,Male,Karachi,27.0,Medium,3.132764693844221,1.0
2025-05-27,P1607,28,Female,Karachi,24.4,High,3.709485324003044,2.0
2025-05-28,P1608,26,Male,Peshawar,14.7,Medium,2.792562711938627,1.0
2025-05-29,P1609,44,Male,Peshawar,36.9,Low,3.422292328762342,0.0
2025-05-30,P1610,25,Female,Quetta,25.4,High,3.9414689915146286,2.0
2025-05-31,P1611,57,Female,Karachi,33.2,Low,3.26439055317123,0.0
2025-06-01,P1612,18,Male,Lahore,26.1,Medium,3.352810848715151,1.0
2025-06-02,P1613,52,Female,Islamabad,34.7,Low,2.985957079944385,0.0
2025-06-03,P1614,18,Female,Lahore,42.6,Medium,4.297470323308287,1.0
2025-06-04,P1615,44,Female,Lahore,21.3,Medium,3.229333256693713,1.0
2025-06-05,P1616,44,Male,Quetta,34.0,High,4.274590211952161,2.0
2025-06-06,P1617,39,Male,Peshawar,27.4,Medium,3.795463874505731,1.0
2025-06-07,P1618,39,Female,Peshawar,17.7,High,2.874067775863855,2.0
2025-06-08,P1619,21,Female,Peshawar,15.0,Medium,2.5447299576184697,1.0
2025-06-09,P1620,55,Female,Islamabad,16.2,Low,2.568893797154137,0.0
2025-06-10,P1621,24,Female,Quetta,11.6,High,3.516952254599251,2.0
2025-06-11,P1622,38,Male,Peshawar,23.0,High,3.846072961633869,2.0
2025-06-12,P1623,54,Female,Quetta,12.5,Low,2.2083781762623627,0.0
2025-06-13,P1624,57,Male,Peshawar,31.5,Medium,3.4138557988596743,1.0
2025-06-14,P1625,44,Male,Islamabad,22.7,Medium,2.9960581187679804,1.0
2025-06-15,P1626,54,Female,Karachi,19.0,High,3.155861732314777,2.0
2025-06-16,P1627,60,Female,Islamabad,35.3,High,4.448589007643331,2.0
2025-06-17,P1628,41,Female,Lahore,21.0,Low,2.24567653013736,0.0
2025-06-18,P1629,35,Male,Lahore,22.9,Low,3.1035257914953367,0.0
2025-06-19,P1630,46,Female,Quetta,16.9,Medium,2.719815572853668,1.0
2025-06-20,P1631,33,Male,Karachi,12.5,Low,1.8604882418804989,0.0
2025-06-21,P1632,41,Male,Peshawar,40.8,Medium,4.133583976695895,1.0
2025-06-22,P1633,25,Male,Peshawar,12.3,Low,1.9050389786666628,0.0
2025-06-23,P1634,33,Female,Islamabad,32.5,Low,3.4739580209544885,0.0
2025-06-24,P1635,42,Male,Islamabad,24.9,High,3.6450707653216887,2.0
2025-06-25,P1636,49,Male,Lahore,28.7,High,3.75952636957485,2.0
2025-06-26,P1637,60,Male,Islamabad,41.4,Medium,3.5405713824704708,1.0
2025-06-27,P1638,38,Female,Quetta,14.3,Medium,2.6389862124679557,1.0
2025-06-28,P1639,51,Male,Peshawar,11.8,Low,1.8649538644542991,0.0
2025-06-29,P1640,28,Male,Quetta,36.8,High,4.365245171763289,2.0
2025-06-30,P1641,32,Female,Quetta,30.9,High,4.015987980944132,2.0
2025-07-01,P1642,26,Male,Karachi,27.1,Medium,3.661850054123792,1.0
2025-07-02,P1643,51,Female,Karachi,15.9,Medium,2.6471187037351704,1.0
2025-07-03,P1644,25,Male,Peshawar,26.7,High,3.575806056515148,2.0
2025-07-04,P1645,54,Male,Karachi,31.6,High,3.8433193008531736,2.0
2025-07-05,P1646,48,Female,Karachi,18.3,High,3.385595443548288,2.0
2025-07-06,P1647,24,Male,Peshawar,35.1,Medium,3.8447817954055528,1.0
2025-07-07,P1648,40,Male,Lahore,29.1,Medium,3.4286558907024207,1.0
2025-07-08,P1649,28,Female,Lahore,27.8,Medium,2.781099309071831,1.0
2025-07-09,P1650,32,Female,Karachi,36.6,Medium,3.860621762744061,1.0
2025-07-10,P1651,32,Female,Quetta,31.6,High,3.769292582509515,2.0
2025-07-11,P1652,59,Male,Karachi,25.2,Low,3.0904722975006,0.0
2025-07-12,P1653,32,Female,Quetta,29.0,Low,3.1044652183591523,0.0
2025-07-13,P1654,49,Female,Lahore,16.7,Low,2.8113631993507178,0.0
2025-07-14,P1655,54,Male,Lahore,42.1,Medium,3.847390628288352,1.0
2025-07-15,P1656,50,Female,Lahore,34.6,Medium,3.7547690642146057,1.0
2025-07-16,P1657,34,Male,Quetta,14.4,Low,2.232229891193332,0.0
2025-07-17,P1658,34,Female,Quetta,42.8,Low,3.698747333723936,0.0
2025-07-18,P1659,48,Female,Islamabad,12.4,High,3.1204363290370067,2.0
2025-07-19,P1660,24,Female,Peshawar,11.4,Medium,2.4938868577492066,1.0
2025-07-20,P1661,35,Male,Lahore,31.4,Low,3.2784741215909072,0.0
2025-07-21,P1662,39,Male,Karachi,13.7,Low,2.2264776580653325,0.0
2025-07-22,P1663,30,Female,Quetta,29.9,Low,2.902602779518514,0.0
2025-07-23,P1664,41,Male,Lahore,18.1,High,3.1989034150482323,2.0
2025-07-24,P1665,20,Female,Quetta,17.2,Medium,3.3888165498316334,
2025-07-25,P1666,54,Male,Quetta,31.9,Low,3.312933820515216,0.0
2025-07-26,P1667,58,Male,Islamabad,17.7,Medium,3.3888165498316334,
2025-07-27,P1668,28,Male,Peshawar,13.6,Medium,2.399625875155399,1.0
2025-07-28,P1669,57,Male,Quetta,12.6,Low,2.206981989298968,0.0
2025-07-29,P1670,26,Female,Quetta,43.4,Low,3.529622954986077,0.0
2025-07-30,P1671,31,Female,Peshawar,43.8,High,4.59946135168563,2.0
2025-07-31,P1672,21,Male,Lahore,42.9,High,4.852552747655523,2.0
2025-08-01,P1673,56,Male,Karachi,33.6,High,4.154823636766528,2.0
2025-08-02,P1674,45,Male,Islamabad,21.8,Low,2.776568835026576,0.0
2025-08-03,P1675,24,Female,Islamabad,24.6,Low,2.508516115479033,0.0
2025-08-04,P1676,49,Male,Quetta,44.6,Low,3.7472728905469936,0.0
2025-08-05,P1677,39,Male,Islamabad,37.7,Medium,3.836955587192002,1.0
2025-08-06,P1678,50,Female,Islamabad,33.4,Medium,3.725793752924964,1.0
2025-08-07,P1679,57,Female,Peshawar,15.4,High,3.1295146177844724,2.0
2025-08-08,P1680,44,Male,Quetta,26.7,Medium,3.445129592631727,1.0
2025-08-09,P1681,44,Male,Lahore,15.6,Low,2.073674938218866,0.0
2025-08-10,P1682,39,Female,Quetta,11.1,High,3.260869832371768,2.0
2025-08-11,P1683,31,Male,Islamabad,10.4,High,3.1185529279046467,2.0
2025-08-12,P1684,46,Male,Lahore,11.8,Medium,3.3888165498316334,
2025-08-13,P1685,28,Male,Quetta,23.8,Medium,3.064161972414781,1.0
2025-08-14,P1686,59,Female,Islamabad,37.1,High,3.984015552008,2.0
2025-08-15,P1687,36,Female,Quetta,29.3,Medium,3.1451719368617383,1.0
2025-08-16,P1688,47,Male,Lahore,29.8,Medium,3.744708428676311,1.0
2025-08-17,P1689,45,Female,Peshawar,22.9,High,3.632323009965297,2.0
2025-08-18,P1690,53,Female,Peshawar,17.7,High,3.505013544112481,2.0
2025-08-19,P1691,41,Male,Karachi,27.9,Low,2.760810626729617,0.0
2025-08-20,P1692,21,Male,Islamabad,42.5,Medium,4.000118586431771,1.0
2025-08-21,P1693,37,Male,Peshawar,25.4,Medium,3.632445367662462,1.0
2025-08-22,P1694,60,Female,Islamabad,13.6,High,3.5213949464192424,2.0
2025-08-23,P1695,21,Female,Karachi,35.5,Medium,3.9130730711573447,1.0
2025-08-24,P1696,53,Female,Karachi,24.3,High,3.8847803177339344,2.0
2025-08-25,P1697,29,Female,Karachi,30.4,High,4.474217773124226,2.0
2025-08-26,P1698,21,Female,Peshawar,33.4,High,3.910817136342019,2.0
2025-08-27,P1699,53,Female,Islamabad,12.3,Medium,2.9642921134785025,1.0
2025-08-28,P1700,27,Male,Lahore,36.7,High,4.363054592869918,2.0
2025-08-29,P1701,39,Female,Islamabad,16.4,Low,2.19379144602898,0.0
2025-08-30,P1702,41,Female,Karachi,44.8,High,4.645268071134065,2.0
2025-08-31,P1703,20,Male,Quetta,10.1,High,3.062628022843485,2.0
2025-09-01,P1704,28,Female,Peshawar,22.5,Medium,3.147105507201833,1.0
2025-09-02,P1705,39,Male,Quetta,42.6,High,4.874104007961911,2.0
2025-09-03,P1706,59,Male,Karachi,34.3,High,4.28114314932848,2.0
2025-09-04,P1707,21,Male,Quetta,11.5,Medium,2.437439265438541,1.0
2025-09-05,P1708,45,Male,Quetta,16.2,Medium,2.971046664427156,1.0
2025-09-06,P1709,40,Male,Quetta,42.9,High,4.787031158191802,2.0
2025-09-07,P1710,31,Male,Peshawar,34.6,Low,2.86382725588111,0.0
2025-09-08,P1711,48,Female,Quetta,11.5,Low,2.37213090846013,0.0
2025-09-09,P1712,41,Male,Islamabad,21.2,High,3.295385948198307,2.0
2025-09-10,P1713,38,Female,Lahore,37.1,Medium,3.5988470773526684,1.0
2025-09-11,P1714,33,Female,Lahore,17.8,Low,2.476477504703562,0.0
2025-09-12,P1715,39,Male,Karachi,28.8,Medium,3.4388513073285205,1.0
2025-09-13,P1716,23,Male,Quetta,25.3,Low,2.582368455858151,0.0
2025-09-14,P1717,52,Male,Quetta,26.5,High,3.895722039343765,2.0
2025-09-15,P1718,41,Male,Quetta,36.3,Low,3.1638144802124777,0.0
2025-09-16,P1719,54,Male,Quetta,14.2,Low,2.407958768308534,0.0
2025-09-17,P1720,55,Male,Quetta,23.2,High,3.7107180681205953,2.0
2025-09-18,P1721,52,Male,Karachi,37.3,Low,3.229361759111513,0.0
2025-09-19,P1722,49,Female,Karachi,21.2,Medium,3.0510738088743685,1.0
2025-09-20,P1723,27,Male,Lahore,14.7,High,3.2034297719110287,2.0
2025-09-21,P1724,47,Female,Lahore,28.1,Medium,3.324128260197135,1.0
2025-09-22,P1725,25,Female,Quetta,39.0,High,4.5655922045638135,2.0
2025-09-23,P1726,32,Female,Lahore,40.9,Medium,4.197683762459571,1.0
2025-09-24,P1727,18,Female,Islamabad,14.2,Medium,2.685635797305753,1.0
2025-09-25,P1728,21,Male,Islamabad,37.6,High,4.313271391218888,2.0
2025-09-26,P1729,49,Male,Islamabad,23.4,Low,2.461898624123171,0.0
2025-09-27,P1730,37,Male,Islamabad,44.6,Low,3.866570486096681,0.0
2025-09-28,P1731,43,Male,Lahore,14.7,High,3.5813289821650534,2.0
2025-09-29,P1732,58,Female,Quetta,21.7,Low,2.467811817797927,0.0
2025-09-30,P1733,35,Male,Islamabad,34.8,High,3.9477620187126674,2.0
2025-10-01,P1734,18,Male,Islamabad,22.7,Low,2.612737571805221,0.0
2025-10-02,P1735,46,Female,Karachi,42.8,High,5.050277579760319,2.0
2025-10-03,P1736,24,Male,Lahore,14.4,High,2.8992390569672333,2.0
2025-10-04,P1737,47,Female,Lahore,32.9,Low,3.2044917533032864,0.0
2025-10-05,P1738,59,Male,Islamabad,35.6,High,4.528539276996935,2.0
2025-10-06,P1739,34,Male,Peshawar,35.3,Medium,3.3888165498316334,
2025-10-07,P1740,42,Male,Karachi,29.4,Low,3.0450396118801417,0.0
2025-10-08,P1741,46,Female,Islamabad,24.4,Low,3.020862337865209,0.0
2025-10-09,P1742,50,Male,Lahore,24.8,Low,2.592284759703676,0.0
2025-10-10,P1743,54,Male,Peshawar,17.3,High,3.01645885617791,2.0
2025-10-11,P1744,25,Male,Lahore,35.3,Low,2.900389020017183,0.0
2025-10-12,P1745,29,Female,Karachi,29.6,Medium,3.606320164316561,1.0
2025-10-13,P1746,39,Male,Peshawar,13.8,High,3.3917282732279563,2.0
2025-10-14,P1747,58,Male,Karachi,21.1,High,3.4461982731527137,2.0
2025-10-15,P1748,35,Male,Lahore,38.0,High,4.434611585748152,2.0
2025-10-16,P1749,40,Male,Lahore,17.9,Low,2.0917166529996334,0.0
2025-10-17,P1750,39,Female,Peshawar,32.7,Low,3.156516318789796,0.0
2025-10-18,P1751,23,Female,Islamabad,25.5,Medium,3.3492629411986106,1.0
2025-10-19,P1752,35,Female,Islamabad,37.1,High,4.161533891078898,2.0
2025-10-20,P1753,53,Female,Peshawar,42.6,Low,3.7175735827588494,0.0
2025-10-21,P1754,18,Female,Islamabad,14.9,Low,2.340680807388233,0.0
2025-10-22,P1755,49,Male,Peshawar,31.6,Medium,3.687110803592395,1.0
2025-10-23,P1756,21,Female,Quetta,38.6,High,4.353147680874518,2.0
2025-10-24,P1757,21,Male,Quetta,25.8,High,3.738645055991078,2.0
2025-10-25,P1758,53,Female,Karachi,22.8,Low,2.729747840632724,0.0
2025-10-26,P1759,18,Male,Quetta,23.4,Medium,3.3142592044439856,1.0
2025-10-27,P1760,18,Female,Lahore,41.5,Low,3.4813352061328446,0.0
2025-10-28,P1761,25,Male,Karachi,22.2,High,3.544144753686377,2.0
2025-10-29,P1762,39,Male,Peshawar,24.6,Medium,2.9266147950701664,1.0
2025-10-30,P1763,31,Male,Lahore,36.8,Medium,3.3888165498316334,
2025-10-31,P1764,24,Male,Lahore,20.3,Low,2.57183383761326,0.0
2025-11-01,P1765,47,Female,Peshawar,41.9,Medium,4.21135266941566,1.0
2025-11-02,P1766,54,Female,Quetta,13.2,Medium,2.586300500792379,1.0
2025-11-03,P1767,56,Male,Lahore,32.0,Medium,3.397444675684077,1.0
2025-11-04,P1768,54,Male,Lahore,13.8,High,2.830657546457581,2.0
2025-11-05,P1769,39,Female,Karachi,21.4,High,3.550586354345074,2.0
2025-11-06,P1770,48,Female,Lahore,17.4,Low,2.1456563161010043,0.0
2025-11-07,P1771,51,Female,Islamabad,42.6,Medium,4.183022443019884,1.0
2025-11-08,P1772,41,Female,Peshawar,30.4,Low,3.1256552142118785,0.0
2025-11-09,P1773,58,Male,Quetta,13.0,Medium,3.3888165498316334,
2025-11-10,P1774,18,Male,Peshawar,32.7,Low,3.124416643590094,0.0
2025-11-11,P1775,29,Male,Karachi,12.9,High,3.05979424097196,2.0
2025-11-12,P1776,26,Male,Quetta,18.4,High,3.190947066769484,2.0
2025-11-13,P1777,39,Female,Islamabad,41.1,High,4.25490971959659,2.0
2025-11-14,P1778,35,Male,Lahore,32.6,High,4.269791963622332,2.0
2025-11-15,P1779,49,Female,Peshawar,12.1,High,2.859861248916766,2.0
2025-11-16,P1780,59,Female,Lahore,18.0,Medium,3.0559258001537537,1.0
2025-11-17,P1781,48,Male,Quetta,25.4,High,3.5925212989682325,2.0
2025-11-18,P1782,53,Female,Islamabad,31.0,Low,2.8334031533465724,0.0
2025-11-19,P1783,18,Male,Peshawar,12.2,Medium,2.4122757659731424,1.0
2025-11-20,P1784,52,Female,Quetta,11.0,Low,1.853137047889153,0.0
2025-11-21,P1785,39,Female,Lahore,24.3,High,3.5666305710510904,2.0
2025-11-22,P1786,56,Female,Islamabad,12.4,Low,1.889156379538128,0.0
2025-11-23,P1787,50,Female,Karachi,28.3,Medium,3.304495184720186,1.0
2025-11-24,P1788,39,Female,Quetta,16.2,High,3.0096700841648496,2.0
2025-11-25,P1789,59,Female,Lahore,11.6,Low,2.0677659025367494,0.0
2025-11-26,P1790,28,Male,Quetta,20.5,Medium,3.2214662022117646,1.0
2025-11-27,P1791,42,Male,Peshawar,14.7,Medium,2.6123234258691896,1.0
2025-11-28,P1792,58,Female,Islamabad,21.8,High,3.354579139651698,2.0
2025-11-29,P1793,37,Female,Quetta,36.0,High,4.5593781256739865,2.0
2025-11-30,P1794,26,Female,Quetta,27.1,High,3.962744215787805,2.0
2025-12-01,P1795,48,Male,Islamabad,43.9,High,4.92360907972399,2.0
2025-12-02,P1796,26,Male,Quetta,44.3,Medium,4.200452065139011,1.0
2025-12-03,P1797,48,Male,Peshawar,18.0,High,3.4623181577230517,2.0
2025-12-04,P1798,46,Male,Lahore,25.3,High,3.5752524004281985,2.0
2025-12-05,P1799,44,Female,Karachi,13.0,Medium,2.623876174733083,1.0
2025-12-06,P1800,39,Male,Islamabad,11.2,High,3.1594413047533587,2.0
2025-12-07,P1801,51,Female,Peshawar,14.0,Medium,2.726883696681967,1.0
2025-12-08,P1802,58,Female,Peshawar,23.8,Medium,3.228379602768675,1.0
2025-12-09,P1803,37,Male,Karachi,44.2,Medium,4.243682369190743,1.0
2025-12-10,P1804,34,Male,Peshawar,44.5,Medium,4.414212975556446,1.0
2025-12-11,P1805,59,Female,Peshawar,26.8,High,3.5754351144530627,2.0
2025-12-12,P1806,19,Male,Peshawar,32.5,High,3.8758486542461617,2.0
2025-12-13,P1807,18,Male,Quetta,37.3,Low,3.1000792215855597,0.0
2025-12-14,P1808,46,Male,Quetta,14.5,Medium,2.9148737057536587,1.0
2025-12-15,P1809,40,Male,Quetta,16.9,Medium,2.9762274556509776,1.0
2025-12-16,P1810,20,Male,Islamabad,41.7,Low,3.2878302429867063,0.0
2025-12-17,P1811,42,Female,Quetta,34.0,High,4.19154164214556,2.0
2025-12-18,P1812,44,Female,Karachi,18.4,High,3.8010880083355056,2.0
2025-12-19,P1813,23,Female,Islamabad,18.0,Medium,2.858694436623564,1.0
2025-12-20,P1814,35,Female,Lahore,29.1,High,3.942300838547179,2.0
2025-12-21,P1815,25,Male,Karachi,35.0,Low,3.0856412996910723,0.0
2025-12-22,P1816,46,Male,Quetta,39.7,High,4.51401455398296,2.0
2025-12-23,P1817,19,Female,Islamabad,31.0,Low,3.059180697769749,0.0
2025-12-24,P1818,30,Female,Lahore,26.3,Low,2.598504381146325,0.0
2025-12-25,P1819,42,Male,Islamabad,32.4,Medium,3.906783253148133,1.0
2025-12-26,P1820,57,Female,Islamabad,44.1,High,4.958112335042293,2.0
2025-12-27,P1821,44,Male,Islamabad,13.2,Low,2.2545868028110907,0.0
2025-12-28,P1822,51,Female,Peshawar,39.3,Medium,3.3888165498316334,
2025-12-29,P1823,51,Female,Lahore,24.0,Medium,3.3792646557441337,1.0
2025-12-30,P1824,43,Male,Islamabad,10.3,Medium,2.801467107680775,1.0
2025-12-31,P1825,59,Female,Peshawar,41.5,Low,3.484939756071517,0.0
2025-01-01,P1826,31,Female,Peshawar,25.6,High,3.610255793028364,2.0
2025-01-02,P1827,39,Male,Peshawar,29.4,Low,3.3346222333399,0.0
2025-01-03,P1828,57,Male,Karachi,32.8,Medium,3.918396197256197,1.0
2025-01-04,P1829,43,Male,Lahore,28.0,Low,2.828166838404094,0.0
2025-01-05,P1830,26,Male,Lahore,43.3,Low,3.6325117019761297,0.0
2025-01-06,P1831,37,Male,Karachi,21.1,Medium,3.143880152284832,1.0
2025-01-07,P1832,53,Male,Quetta,19.1,Medium,2.805452106442822,1.0
2025-01-08,P1833,55,Male,Lahore,32.4,Low,3.273094457746552,0.0
2025-01-09,P1834,49,Female,Lahore,12.5,High,2.9612891268006214,2.0
2025-01-10,P1835,43,Male,Islamabad,34.4,Medium,3.806510675877763,1.0
2025-01-11,P1836,23,Male,Peshawar,31.0,High,3.811021144182927,2.0
2025-01-12,P1837,39,Male,Karachi,12.2,High,2.904281459704422,2.0
2025-01-13,P1838,39,Female,Quetta,35.1,Medium,4.291350234815242,1.0
2025-01-14,P1839,21,Male,Peshawar,32.7,High,4.317178501204929,2.0
2025-01-15,P1840,30,Male,Islamabad,28.5,High,3.747220457607815,2.0
2025-01-16,P1841,52,Female,Quetta,28.1,Low,2.641600055534485,0.0
2025-01-17,P1842,23,Male,Karachi,30.6,Medium,3.3888165498316334,
2025-01-18,P1843,22,Female,Karachi,28.0,Medium,3.2403246051881487,1.0
2025-01-19,P1844,47,Female,Lahore,41.8,Low,3.53324045298247,0.0
2025-01-20,P1845,27,Male,Karachi,18.6,High,3.2881551198672043,2.0
2025-01-21,P1846,58,Male,Islamabad,43.2,Low,3.677523200128859,0.0
2025-01-22,P1847,52,Male,Karachi,21.4,Low,2.660421927571173,0.0
2025-01-23,P1848,19,Female,Lahore,34.9,Medium,3.4408140231742914,1.0
2025-01-24,P1849,44,Male,Peshawar,43.4,High,4.695130346086171,2.0
2025-01-25,P1850,49,Female,Lahore,26.2,Low,2.971196330508538,0.0
2025-01-26,P1851,27,Female,Lahore,21.5,High,3.223618848548237,2.0
2025-01-27,P1852,24,Female,Islamabad,14.4,High,3.270193886543173,2.0
2025-01-28,P1853,18,Female,Lahore,25.6,High,3.601741805014207,2.0
